,Name,Country,Position,ShirtNumber,Attack,Passing,P,Goals,Assists,Confederation,WC_P,WC_Goals,WC_Assists,GPG,APG,WC_GPG,WC_APG
2082,Elseid Hysaj,Albania,DEF,#4,2,5,2384,107,168,UEFA,6,0,0,0.04488255033557047,0.07046979865771812,0.0,0.0
2083,Ardian Ismajli,Albania,DEF,#5,2,5,2384,101,145,UEFA,6,0,0,0.04236577181208054,0.060822147651006714,0.0,0.0
2084,Ledian Memushaj,Albania,MID,#6,4,4,2384,210,145,UEFA,6,0,0,0.08808724832214765,0.060822147651006714,0.0,0.0
2085,Amir Abrashi,Albania,MID,#7,4,4,2384,189,147,UEFA,6,1,0,0.07927852348993289,0.06166107382550336,0.16666666666666666,0.0
2086,Ermir Lenjani,Albania,MID,#8,6,10,2384,314,327,UEFA,6,0,0,0.13171140939597314,0.13716442953020133,0.0,0.0
2087,Odise Roshi,Albania,MID,#9,6,10,2384,286,300,UEFA,6,0,0,0.11996644295302013,0.12583892617449666,0.0,0.0
2088,Armando Sadiku,Albania,ATK,#10,10,8,2384,501,225,UEFA,6,0,1,0.2101510067114094,0.09437919463087248,0.0,0.16666666666666666
2089,Sokol Cikalleshi,Albania,ATK,#11,10,8,2384,526,269,UEFA,6,1,1,0.22063758389261745,0.11283557046979865,0.16666666666666666,0.16666666666666666
2090,Jan Oblak,Slovenia,GK,#1,0,0,2536,0,0,UEFA,16,0,0,0.0,0.0,0.0,0.0
2091,Miha Mevlja,Slovenia,DEF,#2,1,2,2536,46,74,UEFA,16,0,0,0.018138801261829655,0.02917981072555205,0.0,0.0
2092,Petar Stojanovic,Slovenia,DEF,#3,1,2,2536,60,67,UEFA,16,0,1,0.02365930599369085,0.02641955835962145,0.0,0.0625
2093,Nejc Skubic,Slovenia,DEF,#4,2,5,2536,88,192,UEFA,16,0,1,0.03470031545741325,0.07570977917981073,0.0,0.0625
2094,Jure Balkovec,Slovenia,DEF,#5,2,5,2536,94,193,UEFA,16,0,0,0.03706624605678233,0.07610410094637224,0.0,0.0
2095,Jasmin Kurtic,Slovenia,MID,#6,4,4,2536,196,175,UEFA,16,2,0,0.07728706624605679,0.06900630914826499,0.125,0.0
2096,Benjamin Verbic,Slovenia,MID,#7,4,4,2536,207,187,UEFA,16,0,0,0.08162460567823344,0.07373817034700315,0.0,0.0
2097,Rajko Rep,Slovenia,MID,#8,6,10,2536,320,366,UEFA,16,1,1,0.12618296529968454,0.1443217665615142,0.0625,0.0625
2098,Josip Ilicic,Slovenia,MID,#9,12,10,2536,670,352,UEFA,16,0,0,0.26419558359621453,0.138801261829653,0.0,0.0
2099,Tim Matavz,Slovenia,ATK,#10,10,8,2536,538,276,UEFA,16,1,1,0.21214511041009465,0.10883280757097792,0.0625,0.0625
2100,Andraz Sporar,Slovenia,ATK,#11,10,8,2536,513,277,UEFA,16,3,2,0.20228706624605677,0.10922712933753943,0.1875,0.125
2101,Stole Dimitrievski,North Macedonia,GK,#1,0,0,2314,0,0,UEFA,6,0,0,0.0,0.0,0.0,0.0
2102,Stefan Ristovski,North Macedonia,DEF,#2,1,2,2314,59,73,UEFA,6,0,0,0.02549697493517718,0.031547104580812446,0.0,0.0
2103,Visar Musliu,North Macedonia,DEF,#3,1,2,2314,56,65,UEFA,6,0,0,0.024200518582541054,0.028089887640449437,0.0,0.0
2104,Kire Ristevski,North Macedonia,DEF,#4,2,5,2314,112,197,UEFA,6,0,1,0.04840103716508211,0.08513396715643906,0.0,0.16666666666666666
2105,Gjoko Zajkov,North Macedonia,DEF,#5,2,5,2314,113,179,UEFA,6,0,0,0.04883318928262748,0.0773552290406223,0.0,0.0
2106,Stefan Spirovski,North Macedonia,MID,#6,4,4,2314,212,162,UEFA,6,0,0,0.09161624891961971,0.07000864304235091,0.0,0.0
2107,Boban Nikolov,North Macedonia,MID,#7,4,4,2314,181,129,UEFA,6,0,0,0.07821953327571306,0.0557476231633535,0.0,0.0
2108,Enis Bardhi,North Macedonia,MID,#8,6,10,2314,320,334,UEFA,6,0,1,0.13828867761452032,0.14433880726015558,0.0,0.16666666666666666
2109,Ezgjan Alioski,North Macedonia,MID,#9,6,10,2314,302,325,UEFA,6,0,0,0.13050993949870354,0.1404494382022472,0.0,0.0
2110,Aleksandar Trajkovski,North Macedonia,ATK,#10,10,8,2314,532,237,UEFA,6,1,1,0.22990492653414002,0.1024200518582541,0.16666666666666666,0.16666666666666666
2111,Goran Pandev,North Macedonia,ATK,#11,10,8,2314,523,249,UEFA,6,2,0,0.22601555747623164,0.10760587726879861,0.3333333333333333,0.0
2112,Alyaksandr Hutar,Belarus,GK,#1,0,0,2340,0,0,UEFA,10,0,0,0.0,0.0,0.0,0.0
2113,Alyaksandr Martynovich,Belarus,DEF,#2,1,2,2340,48,71,UEFA,10,0,0,0.020512820512820513,0.03034188034188034,0.0,0.0
2114,Syarhey Palitsevich,Belarus,DEF,#3,1,2,2340,48,71,UEFA,10,0,1,0.020512820512820513,0.03034188034188034,0.0,0.1
2115,Maksim Bardachow,Belarus,DEF,#4,2,5,2340,83,163,UEFA,10,0,1,0.03547008547008547,0.06965811965811966,0.0,0.1
2116,Ivan Mayewski,Belarus,DEF,#5,2,5,2340,108,174,UEFA,10,2,0,0.046153846153846156,0.07435897435897436,0.2,0.0
2117,Syarhey Kislyak,Belarus,MID,#6,4,4,2340,212,122,UEFA,10,0,0,0.0905982905982906,0.05213675213675214,0.0,0.0
2118,Pavel Nyakhaychuk,Belarus,MID,#7,4,4,2340,173,139,UEFA,10,0,2,0.07393162393162393,0.0594017094017094,0.0,0.2
2119,Stanislaw Drahun,Belarus,MID,#8,6,10,2340,322,313,UEFA,10,2,1,0.13760683760683762,0.13376068376068376,0.2,0.1
2120,Ihar Stasevhich,Belarus,MID,#9,6,10,2340,344,303,UEFA,10,2,3,0.147008547008547,0.1294871794871795,0.2,0.3
2121,Mikhail Gordeichuk,Belarus,ATK,#10,10,8,2340,506,257,UEFA,10,0,0,0.21623931623931625,0.10982905982905983,0.0,0.0
2122,Anton Saroka,Belarus,ATK,#11,10,8,2340,485,250,UEFA,10,4,2,0.20726495726495728,0.10683760683760683,0.4,0.2
2123,Ofir Marciano,Israel,GK,#1,0,0,2430,0,0,UEFA,0,0,0,0.0,0.0,,
2124,Eitan Tibi,Israel,DEF,#2,1,2,2430,41,57,UEFA,0,0,0,0.016872427983539096,0.02345679012345679,,
2125,Eli Dasa,Israel,DEF,#3,1,2,2430,52,76,UEFA,0,0,0,0.02139917695473251,0.031275720164609055,,
2126,Sheran Yeini,Israel,DEF,#4,2,5,2430,109,178,UEFA,0,0,0,0.0448559670781893,0.07325102880658436,,
2127,Taleb Tawatha ,Israel,DEF,#5,2,5,2430,98,174,UEFA,0,0,0,0.040329218106995884,0.07160493827160494,,
2128,Eyal Golasa,Israel,MID,#6,4,4,2430,208,143,UEFA,0,0,0,0.08559670781893004,0.0588477366255144,,
2129,Dor Peretz,Israel,MID,#7,4,4,2430,232,142,UEFA,0,0,0,0.09547325102880659,0.05843621399176955,,
2130,Nir Bitton,Israel,MID,#8,6,10,2430,352,374,UEFA,0,0,0,0.1448559670781893,0.15390946502057612,,
2131,Bibras Natkho,Israel,MID,#9,6,10,2430,339,355,UEFA,0,0,0,0.13950617283950617,0.14609053497942387,,
2132,Mu'nas Dabbur,Israel,ATK,#10,10,8,2430,586,270,UEFA,0,0,0,0.2411522633744856,0.1111111111111111,,
2133,Eran Zahavi,Israel,ATK,#11,10,8,2430,547,296,UEFA,0,0,0,0.22510288065843623,0.12181069958847737,,
2134,Anthony Moris,Luxembourg,GK,#1,0,0,2262,0,0,UEFA,0,0,0,0.0,0.0,,
2135,Dirk Carlson,Luxembourg,DEF,#2,1,2,2262,34,46,UEFA,0,0,0,0.015030946065428824,0.020335985853227233,,
2136,Chris Philipps,Luxembourg,DEF,#3,1,2,2262,31,40,UEFA,0,0,0,0.013704686118479222,0.01768346595932803,,
2137,Enes Mahmutovic,Luxembourg,DEF,#4,2,5,2262,62,131,UEFA,0,0,0,0.027409372236958444,0.05791335101679929,,
2138,Lars Krogh Gerson,Luxembourg,DEF,#5,2,5,2262,61,131,UEFA,0,0,0,0.026967285587975242,0.05791335101679929,,
2139,Christopher Martins,Luxembourg,DEF,#6,4,4,2262,98,91,UEFA,0,0,0,0.04332449160035367,0.040229885057471264,,
2140,Daniel Sinani,Luxembourg,MID,#7,4,4,2262,119,106,UEFA,0,0,0,0.052608311229000886,0.046861184792219276,,
2141,Vincent Thill,Luxembourg,MID,#8,6,10,2262,185,220,UEFA,0,0,0,0.08178603006189213,0.09725906277630415,,
2142,Stefano Bensi,Luxembourg,ATK,#9,10,10,2262,265,218,UEFA,0,0,0,0.11715296198054818,0.09637488947833775,,
2143,Maurice Deville,Luxembourg,ATK,#10,10,8,2262,273,200,UEFA,0,0,0,0.1206896551724138,0.08841732979664015,,
2144,Daniel da Mota,Luxembourg,ATK,#11,20,8,2262,569,173,UEFA,0,0,0,0.2515473032714412,0.07648099027409372,,
2145,Anastasios Kissas,Cyprus,GK,#1,0,0,2268,0,0,UEFA,0,0,0,0.0,0.0,,
2146,Konstantinos Laifis,Cyprus,DEF,#2,1,2,2268,27,38,UEFA,0,0,0,0.011904761904761904,0.01675485008818342,,
2147,Nicholas Ioannou,Cyprus,DEF,#3,1,2,2268,37,47,UEFA,0,0,0,0.016313932980599646,0.02072310405643739,,
2148,Charis Shelis,Cyprus,DEF,#4,2,5,2268,58,121,UEFA,0,0,0,0.025573192239858905,0.05335097001763668,,
2149,Andreas Makris,Cyprus,DEF,#5,2,5,2268,51,119,UEFA,0,0,0,0.022486772486772486,0.05246913580246913,,
2150,Grigoris Kastanos,Cyprus,MID,#6,4,4,2268,140,85,UEFA,0,0,0,0.06172839506172839,0.03747795414462081,,
2151,Kostakis Artymatas,Cyprus,MID,#7,4,4,2268,136,82,UEFA,0,0,0,0.059964726631393295,0.036155202821869487,,
2152,Andreas Avraam,Cyprus,MID,#8,6,10,2268,202,226,UEFA,0,0,0,0.0890652557319224,0.09964726631393298,,
2153,Demetris Christofi,Cyprus,ATK,#9,10,10,2268,311,232,UEFA,0,0,0,0.1371252204585538,0.10229276895943562,,
2154,Pieros Sotiriou,Cyprus,ATK,#10,10,8,2268,320,186,UEFA,0,0,0,0.14109347442680775,0.082010582010582,,
2155,Panagiotis Zachariou,Cyprus,ATK,#11,10,8,2268,321,164,UEFA,0,0,0,0.14153439153439154,0.07231040564373897,,
2156,Giorgi Loria,Georgia,GK,#1,0,0,2357,0,0,UEFA,7,0,0,0.0,0.0,0.0,0.0
2157,Otar Kakabadze,Georgia,DEF,#2,1,2,2357,48,66,UEFA,7,0,0,0.020364870598218072,0.02800169707254985,0.0,0.0
2158,Davit Khocholava,Georgia,DEF,#3,1,2,2357,45,71,UEFA,7,0,0,0.019092066185829443,0.030123037759864236,0.0,0.0
2159,Guram Kashia,Georgia,DEF,#4,2,5,2357,98,150,UEFA,7,1,0,0.0415782774713619,0.06364022061943148,0.14285714285714285,0.0
2160,Giorgi Navalovski,Georgia,DEF,#5,2,5,2357,90,163,UEFA,7,0,0,0.03818413237165889,0.06915570640644887,0.0,0.0
2161,Murtaz Daushvili,Georgia,MID,#6,4,4,2357,177,120,UEFA,7,1,0,0.07509546033092915,0.050912176495545185,0.14285714285714285,0.0
2162,Jaba Kankava,Georgia,MID,#7,4,4,2357,183,116,UEFA,7,0,0,0.07764106915570641,0.04921510394569368,0.0,0.0
2163,Valeri Qazaishvili,Georgia,MID,#8,6,10,2357,285,314,UEFA,7,0,0,0.12091641917691981,0.13322019516334324,0.0,0.0
2164,Giorgi Chakvtadze,Georgia,MID,#9,6,10,2357,293,296,UEFA,7,0,0,0.12431056427662282,0.12558336868901146,0.0,0.0
2165,Nika Kacharava,Georgia,ATK,#10,10,8,2357,478,221,UEFA,7,1,0,0.20280016970725498,0.09376325837929571,0.14285714285714285,0.0
2166,Tornike Okriashvili,Georgia,ATK,#11,10,8,2357,456,209,UEFA,7,0,1,0.1934662706830717,0.08867204072974119,0.0,0.14285714285714285
2167,Artur Kotenko,Estonia,GK,#1,0,0,2290,0,0,UEFA,0,0,0,0.0,0.0,,
2168,Taijo Teniste,Estonia,DEF,#2,1,2,2290,24,44,UEFA,0,0,0,0.010480349344978166,0.01921397379912664,,
2169,Karol Mets,Estonia,DEF,#3,1,2,2290,29,48,UEFA,0,0,0,0.012663755458515284,0.02096069868995633,,
2170,Joonas Tamm,Estonia,DEF,#4,2,5,2290,55,90,UEFA,0,0,0,0.024017467248908297,0.039301310043668124,,
2171,Artur Pikk,Estonia,DEF,#5,2,5,2290,44,93,UEFA,0,0,0,0.01921397379912664,0.04061135371179039,,
2172,Ilja Antonov,Estonia,MID,#6,4,4,2290,114,76,UEFA,0,0,0,0.04978165938864629,0.03318777292576419,,
2173,Siim Luts,Estonia,MID,#7,4,4,2290,104,67,UEFA,0,0,0,0.045414847161572056,0.02925764192139738,,
2174,Mattias Kait,Estonia,MID,#8,6,10,2290,158,168,UEFA,0,0,0,0.06899563318777292,0.07336244541484715,,
2175,Kostantin Vassiljev,Estonia,MID,#9,6,10,2290,170,160,UEFA,0,0,0,0.07423580786026202,0.06986899563318777,,
2176,Henri Anier,Estonia,ATK,#10,10,8,2290,301,143,UEFA,0,0,0,0.1314410480349345,0.062445414847161575,,
2177,Sergei Zenjov,Estonia,ATK,#11,10,8,2290,285,141,UEFA,0,0,0,0.12445414847161572,0.06157205240174673,,
2178,Gunnar Nielsen,Faroe Islands,GK,#1,0,0,2270,0,0,UEFA,0,0,0,0.0,0.0,,
2179,Viljormur Davidesen,Faroe Islands,DEF,#2,1,2,2270,29,48,UEFA,0,0,0,0.01277533039647577,0.021145374449339206,,
2180,Rogvi Baldvinsson,Faroe Islands,DEF,#3,1,2,2270,30,38,UEFA,0,0,0,0.013215859030837005,0.016740088105726872,,
2181,Odmar Faero ,Faroe Islands,DEF,#4,2,5,2270,53,106,UEFA,0,0,0,0.023348017621145373,0.04669603524229075,,
2182,Heini Vatnsdal,Faroe Islands,DEF,#5,2,5,2270,47,99,UEFA,0,0,0,0.020704845814977973,0.04361233480176212,,
2183,Gilli Rolantsson Sorensen,Faroe Islands,MID,#6,4,4,2270,115,63,UEFA,0,0,0,0.05066079295154185,0.027753303964757708,,
2184,Solvi Vatnhamar,Faroe Islands,MID,#7,4,4,2270,110,72,UEFA,0,0,0,0.048458149779735685,0.03171806167400881,,
2185,Hallur Hansson,Faroe Islands,MID,#8,6,10,2270,173,165,UEFA,0,0,0,0.0762114537444934,0.07268722466960352,,
2186,Brandur Hendriksson Olsen,Faroe Islands,MID,#9,6,10,2270,186,182,UEFA,0,0,0,0.08193832599118943,0.0801762114537445,,
2187,Klaemint Olsen,Faroe Islands,ATK,#10,10,8,2270,291,135,UEFA,0,0,0,0.12819383259911896,0.05947136563876652,,
2188,Joan Simun Edmundsson,Faroe Islands,ATK,#11,10,8,2270,287,147,UEFA,0,0,0,0.126431718061674,0.06475770925110132,,
2189,Arsen Beglaryan,Armenia,GK,#1,0,0,2280,0,0,UEFA,0,0,0,0.0,0.0,,
2190,Varazdat Haroyan,Armenia,DEF,#2,1,2,2280,51,55,UEFA,0,0,0,0.02236842105263158,0.02412280701754386,,
2191,Taron Voskanyan,Armenia,DEF,#3,1,2,2280,36,64,UEFA,0,0,0,0.015789473684210527,0.028070175438596492,,
2192,Hovhannes Hambardzumyan,Armenia,DEF,#4,2,5,2280,75,136,UEFA,0,0,0,0.03289473684210526,0.05964912280701754,,
2193,Hayk Ishkhanyan,Armenia,DEF,#5,2,5,2280,73,169,UEFA,0,0,0,0.032017543859649125,0.07412280701754385,,
2194,Artak Grigoryan,Armenia,MID,#6,4,4,2280,134,109,UEFA,0,0,0,0.058771929824561406,0.04780701754385965,,
2195,Kamo Hovhannisayan,Armenia,MID,#7,4,4,2280,129,110,UEFA,0,0,0,0.056578947368421055,0.04824561403508772,,
2196,Gevord Ghazaryan,Armenia,MID,#8,6,10,2280,207,286,UEFA,0,0,0,0.09078947368421053,0.12543859649122807,,
2197,Henrikh Mkhitaryan,Armenia,MID,#9,15,10,2280,533,234,UEFA,0,0,0,0.2337719298245614,0.10263157894736842,,
2198,Sagis Adamyan,Armenia,ATK,#10,10,8,2280,342,213,UEFA,0,0,0,0.15,0.09342105263157895,,
2199,Aleksandre Karapetian,Armenia,ATK,#11,10,8,2280,370,207,UEFA,0,0,0,0.16228070175438597,0.09078947368421053,,
2200,Emil Balayev,Azerbaijan,GK,#1,0,0,2238,0,0,UEFA,0,0,0,0.0,0.0,,
2201,Anton Krivotsyuk,Azerbaijan,DEF,#2,1,2,2238,25,34,UEFA,0,0,0,0.011170688114387846,0.01519213583556747,,
2202,Badavi Huseynov,Azerbaijan,DEF,#3,1,2,2238,29,38,UEFA,0,0,0,0.012957998212689902,0.016979445933869526,,
2203,Tamkin Khalilzade,Azerbaijan,DEF,#4,2,5,2238,50,93,UEFA,0,0,0,0.022341376228775692,0.04155495978552279,,
2204,Maksim Medvedev,Azerbaijan,DEF,#5,4,5,2238,133,108,UEFA,0,0,0,0.059428060768543345,0.04825737265415549,,
2205,Gary Garayev,Azerbaijan,MID,#6,4,4,2238,134,83,UEFA,0,0,0,0.05987488829311886,0.03708668453976765,,
2206,Namik Alaskarov,Azerbaijan,MID,#7,4,4,2238,108,66,UEFA,0,0,0,0.04825737265415549,0.029490616621983913,,
2207,Emin Mahmudov,Azerbaijan,MID,#8,6,10,2238,159,194,UEFA,0,0,0,0.07104557640750671,0.08668453976764968,,
2208,Araz Abdullayev,Azerbaijan,MID,#9,6,10,2238,181,193,UEFA,0,0,0,0.08087578194816801,0.08623771224307418,,
2209,Mahir Emreli,Azerbaijan,ATK,#10,10,8,2238,288,161,UEFA,0,0,0,0.128686327077748,0.07193923145665773,,
2210,Ramil Sheydayev,Azerbaijan,ATK,#11,10,8,2238,277,139,UEFA,0,0,0,0.12377122430741734,0.06210902591599642,,
2211,Stas Pokatilov,Kazakhstan,GK,#1,0,0,2234,0,0,UEFA,0,0,0,0.0,0.0,,
2212,Serhiy Malyi,Kazakhstan,DEF,#2,1,2,2234,36,47,UEFA,0,0,0,0.01611459265890779,0.021038495971351837,,
2213,Dmitri Shomko,Kazakhstan,DEF,#3,1,2,2234,46,51,UEFA,0,0,0,0.020590868397493287,0.022829006266786033,,
2214,Gafurzhan Suyumbayev,Kazakhstan,DEF,#4,2,5,2234,76,114,UEFA,0,0,0,0.03401969561324977,0.051029543419874666,,
2215,Yuriy Logvinenko,Kazakhstan,DEF,#5,2,5,2234,82,127,UEFA,0,0,0,0.03670546105640107,0.05684870188003581,,
2216,Abzal Beisebekov,Kazakhstan,MID,#6,4,4,2234,154,105,UEFA,0,0,0,0.06893464637421665,0.047000895255147716,,
2217,Askhat Tagybergen,Kazakhstan,MID,#7,4,4,2234,162,91,UEFA,0,0,0,0.07251566696508505,0.04073410922112802,,
2218,Islambek Kuat,Kazakhstan,MID,#8,6,10,2234,236,203,UEFA,0,0,0,0.10564010743061773,0.09086839749328558,,
2219,Bauyrzhan Islamkhan,Kazakhstan,MID,#9,6,10,2234,236,219,UEFA,0,0,0,0.10564010743061773,0.09803043867502238,,
2220,Sergei Khizhnichenko,Kazakhstan,ATK,#10,8,8,2234,320,155,UEFA,0,0,0,0.1432408236347359,0.0693822739480752,,
2221,Aleksey Shchotkin,Kazakhstan,ATK,#11,6,8,2234,256,168,UEFA,0,0,0,0.11459265890778872,0.07520143240823635,,
2222,Samir Ujkani,Kosovo,GK,#1,0,0,2306,0,0,UEFA,0,0,0,0.0,0.0,,
2223,Fidan Aliti,Kosovo,DEF,#2,1,2,2306,160,212,UEFA,0,0,0,0.06938421509106678,0.09193408499566348,,
2224,Leart Paqarada,Kosovo,DEF,#3,1,2,2306,69,83,UEFA,0,0,0,0.02992194275802255,0.035993061578490894,,
2225,Amir Rrahmani,Kosovo,DEF,#4,2,5,2306,113,171,UEFA,0,0,0,0.049002601908065914,0.07415437987857762,,
2226,Fidan Aliti,Kosovo,DEF,#5,2,5,2306,160,212,UEFA,0,0,0,0.06938421509106678,0.09193408499566348,,
2227,Bersant Celina,Kosovo,MID,#6,4,4,2306,215,124,UEFA,0,0,0,0.09323503902862099,0.053772766695576756,,
2228,Valon Berisha,Kosovo,MID,#7,4,4,2306,175,137,UEFA,0,0,0,0.07588898525585429,0.05941023417172593,,
2229,Arber Zeneli,Kosovo,MID,#8,6,10,2306,301,304,UEFA,0,0,0,0.1305290546400694,0.13183000867302688,,
2230,Milot Raschica,Kosovo,MID,#9,6,10,2306,312,301,UEFA,0,0,0,0.13529921942758022,0.1305290546400694,,
2231,Vedat Muriqi,Kosovo,ATK,#10,10,8,2306,523,217,UEFA,0,0,0,0.22679965307892455,0.09410234171725933,,
2232,Atdhe Nuhiu,Kosovo,ATK,#11,6,8,2306,312,212,UEFA,0,0,0,0.13529921942758022,0.09193408499566348,,
2233,Emilijus Zubas,Lithuania,GK,#1,0,0,2248,0,0,UEFA,0,0,0,0.0,0.0,,
2234,Linas Klimavicius,Lithuania,DEF,#2,1,2,2248,26,34,UEFA,0,0,0,0.011565836298932384,0.015124555160142349,,
2235,Egidijus Vaitkunas,Lithuania,DEF,#3,1,2,2248,32,29,UEFA,0,0,0,0.014234875444839857,0.012900355871886121,,
2236,Saulius Mikoliunas,Lithuania,DEF,#4,2,5,2248,51,111,UEFA,0,0,0,0.022686832740213523,0.04937722419928826,,
2237,Rolandas Baravykas,Lithuania,DEF,#5,2,5,2248,52,100,UEFA,0,0,0,0.023131672597864767,0.04448398576512456,,
2238,Modestas Vorobjovas,Lithuania,MID,#6,4,4,2248,107,78,UEFA,0,0,0,0.04759786476868327,0.03469750889679715,,
2239,Ovidijus Verbickas,Lithuania,MID,#7,4,4,2248,124,95,UEFA,0,0,0,0.05516014234875445,0.04225978647686833,,
2240,Arvydas Novikovas,Lithuania,MID,#8,6,10,2248,187,156,UEFA,0,0,0,0.08318505338078291,0.0693950177935943,,
2241,Donatas Kazlauskas,Lithuania,MID,#9,6,10,2248,175,170,UEFA,0,0,0,0.07784697508896797,0.07562277580071175,,
2242,Fedor Cernych,Lithuania,ATK,#10,10,8,2248,298,136,UEFA,0,0,0,0.13256227758007116,0.060498220640569395,,
2243,Karolis Laukzemis,Lithuania,ATK,#11,8,8,2248,232,136,UEFA,0,0,0,0.10320284697508897,0.060498220640569395,,
2244,Pavels Steinbors,Latvia,GK,#1,0,0,2234,0,0,UEFA,0,0,0,0.0,0.0,,
2245,Kaspars Dubra,Latvia,DEF,#2,1,2,2234,31,48,UEFA,0,0,0,0.01387645478961504,0.021486123545210387,,
2246,Marcis Oss,Latvia,DEF,#3,1,2,2234,23,31,UEFA,0,0,0,0.010295434198746643,0.01387645478961504,,
2247,Igors Tarasovs,Latvia,DEF,#4,2,5,2234,58,104,UEFA,0,0,0,0.025962399283795883,0.046553267681289166,,
2248,Glebs Kluskins,Latvia,DEF,#5,2,5,2234,56,101,UEFA,0,0,0,0.025067144136078783,0.045210384959713516,,
2249,Ritvars Rugins,Latvia,MID,#6,4,4,2234,112,68,UEFA,0,0,0,0.050134288272157566,0.03043867502238138,,
2250,Vladimirs Kamess,Latvia,MID,#7,4,4,2234,115,64,UEFA,0,0,0,0.051477170993733216,0.02864816472694718,,
2251,Arturs Zjuzins,Latvia,MID,#8,6,10,2234,164,171,UEFA,0,0,0,0.07341092211280215,0.076544315129812,,
2252,Janis Ikaunieks,Latvia,MID,#9,6,10,2234,182,179,UEFA,0,0,0,0.08146821844225605,0.0801253357206804,,
2253,Davis Ikaunieks,Latvia,ATK,#10,10,8,2234,290,125,UEFA,0,0,0,0.12981199641897942,0.05595344673231871,,
2254,Vladislavs Gukovskis,Latvia,ATK,#11,10,8,2234,270,146,UEFA,0,0,0,0.12085944494180842,0.06535362578334826,,
2255,Josep Gomes,Andorra,GK,#1,0,0,2254,0,0,UEFA,0,0,0,0.0,0.0,,
2256,Moises San Nicolas,Andorra,DEF,#2,1,2,2254,32,28,UEFA,0,0,0,0.01419698314108252,0.012422360248447204,,
2257,Marc Garcia,Andorra,DEF,#3,1,2,2254,32,32,UEFA,0,0,0,0.01419698314108252,0.01419698314108252,,
2258,Max Llovera,Andorra,DEF,#4,2,5,2254,46,91,UEFA,0,0,0,0.02040816326530612,0.040372670807453416,,
2259,Emili Garcia,Andorra,DEF,#5,2,5,2254,43,67,UEFA,0,0,0,0.019077196095829637,0.029724933451641525,,
2260,Marcio Viera,Andorra,MID,#6,4,4,2254,91,64,UEFA,0,0,0,0.040372670807453416,0.02839396628216504,,
2261,Sergi Moreno,Andorra,MID,#7,4,4,2254,89,57,UEFA,0,0,0,0.03948535936113576,0.025288376220053237,,
2262,Marc Pujol,Andorra,MID,#8,6,10,2254,138,153,UEFA,0,0,0,0.061224489795918366,0.06787932564330079,,
2263,Cristian Martinez,Andorra,MID,#9,6,10,2254,134,162,UEFA,0,0,0,0.05944986690328305,0.07187222715173026,,
2264,Marc Vales,Andorra,ATK,#10,10,8,2254,234,111,UEFA,0,0,0,0.10381543921916593,0.04924578527062999,,
2265,Jordi Alaez,Andorra,ATK,#11,10,8,2254,223,110,UEFA,0,0,0,0.09893522626441881,0.048802129547471165,,
2266,Stanislav Namasco,Moldova,GK,#1,0,0,2500,0,0,UEFA,0,0,0,0.0,0.0,,
2267,Petru Racu,Moldova,DEF,#2,1,2,2500,27,24,UEFA,0,0,0,0.0108,0.0096,,
2268,Veaceslav Posmac,Moldova,DEF,#3,1,2,2500,26,33,UEFA,0,0,0,0.0104,0.0132,,
2269,Igor Armas,Moldova,DEF,#4,2,5,2500,29,78,UEFA,0,0,0,0.0116,0.0312,,
2270,Alexandru Epureanu,Moldova,DEF,#5,2,5,2500,48,80,UEFA,0,0,0,0.0192,0.032,,
2271,Andrei Cojocari,Moldova,MID,#6,4,4,2500,104,54,UEFA,0,0,0,0.0416,0.0216,,
2272,Catalin Carp,Moldova,MID,#7,4,4,2500,80,60,UEFA,0,0,0,0.032,0.024,,
2273,Alexandr Suvorov,Moldova,MID,#8,6,10,2500,125,134,UEFA,0,0,0,0.05,0.0536,,
2274,Artur Ionita,Moldova,MID,#9,6,10,2500,127,133,UEFA,0,0,0,0.0508,0.0532,,
2275,Vitalie Damascan,Moldova,ATK,#10,10,8,2500,209,83,UEFA,0,0,0,0.0836,0.0332,,
2276,ion Nicolaescu,Moldova,ATK,#11,10,8,2500,191,107,UEFA,0,0,0,0.0764,0.0428,,
2277,Zach Muscat,Malta,GK,#1,0,0,2500,0,0,UEFA,0,0,0,0.0,0.0,,
2278,Jonathan Caruana,Malta,DEF,#2,1,2,2500,20,32,UEFA,0,0,0,0.008,0.0128,,
2279,Steve Borg,Malta,DEF,#3,1,2,2500,21,41,UEFA,0,0,0,0.0084,0.0164,,
2280,Andrei Agius,Malta,DEF,#4,2,5,2500,46,77,UEFA,0,0,0,0.0184,0.0308,,
2281,Steve Pisani,Malta,DEF,#5,2,5,2500,33,71,UEFA,0,0,0,0.0132,0.0284,,
2282,Bjorn Kristensen,Malta,MID,#6,4,4,2500,99,69,UEFA,0,0,0,0.0396,0.0276,,
2283,Rowen Muscat,Malta,MID,#7,4,4,2500,86,51,UEFA,0,0,0,0.0344,0.0204,,
2284,Juan Carlos Corblana,Malta,MID,#8,6,10,2500,124,123,UEFA,0,0,0,0.0496,0.0492,,
2285,Paul Fenech,Malta,MID,#9,6,10,2500,143,147,UEFA,0,0,0,0.0572,0.0588,,
2286,Kyrian Nwoko,Malta,ATK,#10,10,8,2500,229,100,UEFA,0,0,0,0.0916,0.04,,
2287,Michael Mifsud,Malta,ATK,#11,10,8,2500,231,114,UEFA,0,0,0,0.0924,0.0456,,
